model,model_size,checkpoint,step,tokens,word1,word2,phrase_AB,phrase_BA,overall_freq,rel_freq,layer,n_sentences_AB,n_sentences_BA,norm_AB,norm_BA,sum_sigma,self_sim_AB,self_sim_BA,self_sim_ratio,procrustes_dist,rotation_cost
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,mamma,papa,mamma and papa,papa and mamma,151,0.0993377483443708,12,500,500,113.61894989013672,115.06452178955078,13017.5546875,-0.0517349913716316,-0.0530655048787593,1.02571786467635,0.0927920937538147,317.0651550292969
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,length,weight,length and weight,weight and length,9,0.7777777777777778,12,500,500,115.0624771118164,116.65277099609376,13340.533203125,-0.0530574396252632,-0.0545405559241771,1.0279530318347243,0.1105067506432533,783.841796875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,anger,hatred,anger and hatred,hatred and anger,5,0.8,12,500,500,122.75664520263672,121.50025177001952,14784.86328125,-0.0603880770504474,-0.0591675750911235,0.9797890242753666,0.1331646144390106,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,aircraft,ships,aircraft and ships,ships and aircraft,5,1.0,12,500,500,130.357666015625,129.62940979003906,16774.638671875,-0.0680967047810554,-0.0673498287796974,0.9890321271233404,0.121393971145153,365.394287109375
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,sidewalks,streets,sidewalks and streets,streets and sidewalks,2,0.5,12,500,500,113.57179260253906,114.06575012207033,12819.58984375,-0.0516890473663806,-0.0521482788026332,1.0088845018364816,0.1441528648138046,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,democracy,liberty,democracy and liberty,liberty and democracy,1,0.0,12,500,500,126.17676544189452,130.79312133789062,16367.400390625,-0.0638008937239646,-0.0685644820332527,1.07466334766246,0.1307862699031829,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,iron,wood,iron and wood,wood and iron,11,0.4545454545454545,12,500,500,112.98776245117188,112.7636260986328,12624.2197265625,-0.0511572435498237,-0.0509644635021686,0.9962316177675338,0.1354905515909195,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,horses,wagons,horses and wagons,wagons and horses,7,0.8571428571428571,12,500,500,119.98927307128906,119.3932113647461,14181.603515625,-0.0576938986778259,-0.0571332201361656,0.9902818399430544,0.1423760652542114,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,clarity,precision,clarity and precision,precision and clarity,0,,12,500,500,110.62106323242188,109.9955596923828,12029.9296875,-0.0490369945764541,-0.0484930761158466,0.9889079976188284,0.1510858535766601,692.1276245117188
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,flowers,herbs,flowers and herbs,herbs and flowers,5,0.2,12,500,500,115.67925262451172,116.6044692993164,13334.8212890625,-0.0536239482462406,-0.0544953942298889,1.016251059687859,0.1506665498018264,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,confusion,fear,confusion and fear,fear and confusion,1,0.0,12,500,500,119.34178161621094,122.12483215332033,14454.7275390625,-0.0570760779082775,-0.0597774498164653,1.047329319168164,0.1288145035505294,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,jaws,teeth,jaws and teeth,teeth and jaws,6,0.5,12,500,500,119.09555053710938,118.46007537841795,13982.63671875,-0.0568390041589736,-0.0562436394393444,0.9895254195875054,0.1338118314743042,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,counties,towns,counties and towns,towns and counties,4,0.75,12,500,500,123.96434020996094,124.57340240478516,15280.4521484375,-0.0615809634327888,-0.0621985234320163,1.0100284237985582,0.1446685194969177,152.44480895996094
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,bodies,faces,bodies and faces,faces and bodies,8,0.25,12,500,500,124.44044494628906,125.55081939697266,15499.1728515625,-0.0620544478297233,-0.0631783828139305,1.018112077756154,0.1259578019380569,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,ability,desire,ability and desire,desire and ability,0,,12,500,500,110.49012756347656,111.25593566894533,12219.0595703125,-0.0489235445857048,-0.0496107526123523,1.0140465706740385,0.1092858538031578,970.2669067382812
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,chest,stomach,chest and stomach,stomach and chest,3,0.6666666666666666,12,500,500,122.74784088134766,123.89165496826172,15087.8896484375,-0.060378223657608,-0.0615196079015731,1.0189039056603866,0.1251474469900131,811.0447387695312
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,illinois,missouri,illinois and missouri,missouri and illinois,2,0.0,12,500,500,126.10577392578124,130.01394653320312,16280.6748046875,-0.0637288764119148,-0.0677499994635582,1.0630973473571483,0.1203758642077446,177.86793518066406
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,jams,jellies,jams and jellies,jellies and jams,5,1.0,12,500,500,118.89733123779295,119.37899017333984,14059.7333984375,-0.0566489435732364,-0.057119607925415,1.008308440060671,0.1372475922107696,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,tories,whigs,tories and whigs,whigs and tories,0,,12,500,500,119.01861572265624,117.8668441772461,13908.21875,-0.0567667670547962,-0.0556817352771759,0.9808861445892638,0.1318694353103637,1021.4024047851562
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,dogs,men,dogs and men,men and dogs,20,0.5,12,500,500,114.12942504882812,112.62042236328124,12814.111328125,-0.0522016882896423,-0.0508351065218448,0.9738211193435936,0.0797476023435592,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,discussion,thought,discussion and thought,thought and discussion,0,,12,500,500,112.10108947753906,111.43421173095705,12336.841796875,-0.0503586418926715,-0.0497698746621608,0.9883085165051604,0.1581431925296783,878.0554809570312
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,distress,pain,distress and pain,pain and distress,4,0.75,12,500,500,111.59280395507812,110.61001586914062,12256.509765625,-0.0499058291316032,-0.0490363761782646,0.9825781282774432,0.1194305494427681,781.82373046875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,mouth,nostrils,mouth and nostrils,nostrils and mouth,8,0.875,12,500,500,111.14167022705078,109.03992462158205,12012.529296875,-0.0495009608566761,-0.0476541258394718,0.9626909258882556,0.1351330429315567,323.13641357421875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,cakes,pies,cakes and pies,pies and cakes,19,0.4210526315789473,12,500,500,123.1579132080078,121.45257568359376,14819.8798828125,-0.0607822239398956,-0.0591211505234241,0.972671723592838,0.1374893933534622,889.0540771484375
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,adventure,romance,adventure and romance,romance and adventure,3,0.0,12,500,500,116.91917419433594,115.33124542236328,13353.771484375,-0.054781723767519,-0.0533118098974227,0.9731678054466818,0.1408411711454391,1146.1090087890625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,agreements,contracts,agreements and contracts,contracts and agreements,0,,12,500,500,110.61399841308594,111.0834503173828,12169.955078125,-0.049032624810934,-0.0494570434093475,1.0086558408824735,0.1380252540111541,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,crime,poverty,crime and poverty,poverty and crime,2,0.0,12,500,500,124.23712158203124,122.3930206298828,15068.8134765625,-0.0618537403643131,-0.0600402802228927,0.9706814797174876,0.1360530108213424,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,cousins,uncles,cousins and uncles,uncles and cousins,6,0.3333333333333333,12,500,500,109.46404266357422,107.9044189453125,11732.9375,-0.0480191446840763,-0.0466667860746383,0.971837095010016,0.1171757653355598,843.50390625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,fire,light,fire and light,light and fire,3,0.6666666666666666,12,500,500,118.2033462524414,118.53450775146484,13882.3466796875,-0.0559894368052482,-0.0563143454492092,1.0058030346883309,0.1354469805955886,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,child,husband,child and husband,husband and child,7,0.0,12,500,500,85.11483001708984,87.56544494628906,7430.46142578125,-0.0290343202650547,-0.0307322889566421,1.058481434250455,0.0818087011575698,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,vinegar,water,vinegar and water,water and vinegar,2,0.5,12,500,500,117.13430786132812,115.95946502685548,13452.931640625,-0.0549828968942165,-0.0538941770792007,0.9801989368237468,0.1393681317567825,1150.2254638671875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,fork,spoon,fork and spoon,spoon and fork,43,0.6744186046511628,12,500,500,111.20144653320312,110.92190551757812,12262.5625,-0.0495555326342582,-0.049313299357891,0.9951118822966756,0.1082986146211624,852.0814819335938
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,burma,india,burma and india,india and burma,5,0.2,12,500,500,116.84928131103516,117.38666534423828,13574.27734375,-0.054714698344469,-0.0552289709448814,1.0093991672434095,0.1437714546918869,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,fruit,nuts,fruit and nuts,nuts and fruit,3,0.6666666666666666,12,500,500,124.16813659667967,124.83650207519533,15383.544921875,-0.0617830082774162,-0.0624615289270877,1.0109823180934292,0.1227431744337081,354.6693725585937
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,ability,strength,ability and strength,strength and ability,1,0.0,12,500,500,94.77066040039062,97.60785675048828,9228.8505859375,-0.0359954200685024,-0.0381855443120002,1.0608445252015355,0.0732148960232734,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,agencies,individuals,agencies and individuals,individuals and agencies,0,,12,500,500,103.94544219970705,108.9960708618164,11223.3515625,-0.0432995110750198,-0.0476158037781715,1.0996845598481098,0.1415679454803466,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,c.,d.,c. and d.,d. and c.,0,,12,500,500,115.14979553222656,115.4451675415039,13152.890625,-0.0531350746750831,-0.0534171760082244,1.0053091359119444,0.1452757567167282,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,coffee,sandwiches,coffee and sandwiches,sandwiches and coffee,6,1.0,12,500,500,111.77954864501952,112.15843200683594,12397.314453125,-0.0500696040689945,-0.0504188910126686,1.0069760276752495,0.1490733325481414,342.9994506835937
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,coffee,toast,coffee and toast,toast and coffee,10,0.6,12,500,500,126.31451416015624,127.7947235107422,16003.8818359375,-0.0639397576451301,-0.0654568821191787,1.023727404199258,0.1307242214679718,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,artillery,mortar,artillery and mortar,mortar and artillery,1,1.0,12,500,500,119.07787322998048,118.0362548828125,13922.1103515625,-0.0568226352334022,-0.0558419078588485,0.9827405510053294,0.1386598348617553,587.4813842773438
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,anger,anxiety,anger and anxiety,anxiety and anger,6,0.6666666666666666,12,500,500,114.84750366210938,112.52031707763672,12862.693359375,-0.0528600327670574,-0.0507447756826877,0.959983810572136,0.0995148867368698,854.1903076171875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,apprehension,fear,apprehension and fear,fear and apprehension,3,0.3333333333333333,12,500,500,80.15323638916016,79.76995086669922,6381.9814453125,-0.0257485620677471,-0.0255039874464273,0.990501426033956,0.0611885264515876,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,figures,words,figures and words,words and figures,0,,12,500,500,105.72599792480467,106.74149322509766,11173.9716796875,-0.0447932109236717,-0.0456663146615028,1.0194918765551078,0.1401477605104446,577.263427734375
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,blood,guts,blood and guts,guts and blood,14,1.0,12,500,500,121.16059112548828,122.38030242919922,14681.99609375,-0.0588256455957889,-0.0600278042256832,1.0204359615218623,0.1398296356201172,68.94510650634766
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,action,character,action and character,character and action,1,1.0,12,500,500,126.27396392822266,128.1465606689453,16062.62890625,-0.0638984963297844,-0.0658177956938743,1.0300366906004226,0.1212435141205787,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,diamonds,rubies,diamonds and rubies,rubies and diamonds,20,0.65,12,500,500,117.89095306396484,115.81107330322266,13541.5498046875,-0.0556947700679302,-0.0537563264369964,0.9651952305652852,0.1302047669887542,156.92437744140625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,plans,projects,plans and projects,projects and plans,1,1.0,12,500,500,113.7192840576172,113.28238677978516,12746.1474609375,-0.0518234074115753,-0.0514344647526741,0.9924948458943992,0.1457691341638565,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,jacket,trousers,jacket and trousers,trousers and jacket,12,0.9166666666666666,12,500,500,104.33143615722656,106.01039123535156,11013.3212890625,-0.0436229035258293,-0.0450428947806358,1.0325515071220726,0.0927173942327499,806.8838500976562
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,kind,quantity,kind and quantity,quantity and kind,0,,12,500,500,107.52444458007812,106.58860778808594,11339.9140625,-0.0463305711746215,-0.0455355904996395,0.9828411207799326,0.146191194653511,852.3989868164062
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,family,neighborhood,family and neighborhood,neighborhood and family,1,1.0,12,500,500,124.21084594726562,125.2080535888672,15408.53515625,-0.0618264079093933,-0.0628338977694511,1.0162954616663855,0.1356147229671478,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,nights,weekends,nights and weekends,weekends and nights,4,0.75,12,500,500,118.33918762207033,118.24568176269533,13861.23046875,-0.0561189502477645,-0.0560402460396289,0.9985975466791854,0.1373433768749237,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,labor,money,labor and money,money and labor,1,1.0,12,500,500,120.75704956054688,120.5694351196289,14416.0693359375,-0.0584354177117347,-0.0582644790410995,0.9970747420429428,0.1405370682477951,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,shower,tub,shower and tub,tub and shower,0,,12,500,500,112.23735809326172,114.92173767089844,12829.6689453125,-0.0504842400550842,-0.0529338866472244,1.0485229962750229,0.1047420054674148,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,aggression,hostility,aggression and hostility,hostility and aggression,0,,12,500,500,118.0559310913086,119.1651840209961,13928.90234375,-0.055850051343441,-0.0569151900708675,1.0190714010427069,0.140354573726654,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,information,material,information and material,material and information,0,,12,500,500,115.05767822265624,114.55858612060548,13030.140625,-0.053049948066473,-0.0525998771190643,0.9915160907067292,0.1516107320785522,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,despair,rage,despair and rage,rage and despair,5,0.2,12,500,500,93.38611602783205,90.640380859375,8405.515625,-0.0349504612386226,-0.0329285711050033,0.942149829731432,0.1236505508422851,611.2074584960938
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,improvements,land,improvements and land,land and improvements,0,,12,500,500,116.44243621826172,115.6947021484375,13327.810546875,-0.054333459585905,-0.0536483488976955,0.9873906301304756,0.1468072980642318,956.8468017578124
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,landings,takeoffs,landings and takeoffs,takeoffs and landings,4,0.75,12,500,500,119.04344177246094,119.87515258789062,14126.4072265625,-0.0567887015640735,-0.057595394551754,1.0142051669691772,0.1417111307382583,554.9637451171875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,novels,tales,novels and tales,tales and novels,2,0.5,12,500,500,123.38565063476562,121.15868377685548,14749.7734375,-0.0610077902674675,-0.0588353723287582,0.9643911387515424,0.1658752411603927,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,corruption,crime,corruption and crime,crime and corruption,5,0.0,12,500,500,117.59465026855467,120.63121032714844,14086.4658203125,-0.0554186627268791,-0.0583242028951644,1.052428911585341,0.1194005832076072,640.21337890625
